date,metric,label,period_type,unit,bank,value
2005-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0531
2006-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0542
2006-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0431
2006-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.053
2006-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0584
2007-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0696
2007-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.072
2007-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0701
2007-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0723
2008-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0689
2008-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0627
2008-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0649
2008-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0679
2009-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0661
2009-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0675
2009-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0671355534164639
2009-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0692780894504855
2010-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.06488318178492819
2010-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.06161485173777549
2010-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.062471218115845696
2010-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0650202662694382
2011-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.06406964851731202
2011-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.06102906788532901
2011-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.061718988642966655
2011-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.06489224055909525
2012-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.06362625857353028
2012-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0623316648961826
2012-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.06400962442413707
2012-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.06517578781458852
2013-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.06350436941512558
2013-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0705583594670917
2013-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.07425546039125622
2013-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.07822902880947961
2014-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0770043504966324
2014-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.07635740757058533
2014-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.07583731176248679
2014-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.07962523715001245
2015-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.07947938312879163
2015-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.07555026351352125
2015-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.07704361963776468
2015-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08085309279660402
2016-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.09123918053014483
2016-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08867911246714529
2016-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0906192688286851
2016-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.09065992070090896
2017-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08914327144185961
2017-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.101685765232157
2017-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.09028944500124288
2017-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0930393879797384
2018-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.09089213819390073
2018-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08450340838830142
2018-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0890363407629032
2018-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08788482028094147
2019-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08663614671345723
2019-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08363511632973475
2019-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08404885458012684
2019-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08572475488034964
2020-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0791823548429326
2020-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.07166107553236536
2020-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.09283398954376823
2020-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.09133346904479171
2021-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08400949850111171
2021-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.07872510371268764
2021-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.07699229990709759
2021-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.07949144992126932
2022-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.07717527162035406
2022-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.07332008449661981
2022-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.0739790727303925
2022-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.07144495193883076
2023-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.07313753705826466
2023-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.07738036926478917
2023-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08024726227101069
2023-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08499088137634617
2024-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08447347787812805
2024-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08162269793975035
2024-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08254458614727032
2024-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08624883774125582
2025-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08546344130854328
2025-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08421120046586325
2025-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,SYSTÈME,0.08571047475231115
1999-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.05347142277596081
2000-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.044257732707679846
2000-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.04217100211739757
2000-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0534573592545441
2000-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.05334071219546563
2001-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.05391477678930362
2001-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.05523618016691261
2001-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.05532648498465208
2001-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0565
2002-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0584
2002-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0576
2002-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.055015313263356465
2002-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.054
2003-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0456
2003-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0435
2003-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0446543596651638
2003-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0424
2004-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0454
2004-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.04522724699560463
2004-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.04522724699560463
2004-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0455
2005-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0421
2005-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0443
2005-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0628
2005-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0641
2006-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0679
2006-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0692
2006-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0744
2006-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0764
2007-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0842
2007-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.085
2007-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0859
2007-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0871
2008-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0837
2008-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0764
2008-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0798
2008-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0805
2009-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0784
2009-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0775
2009-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.07673763079416515
2009-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0806856388234239
2010-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.07729841168232018
2010-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.07326272705486118
2010-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.07970160713224193
2010-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0844250602932334
2011-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08444606934968052
2011-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.07297820893850404
2011-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0781317768421344
2011-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08532564920843394
2012-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08685847097921634
2012-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08120084924848482
2012-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08140650062483315
2012-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08985651431830714
2013-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.07704965376950901
2013-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0852498021486119
2013-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08843052056654649
2013-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.09487612237598875
2014-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.09779983284353788
2014-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.09267736157936914
2014-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.09234823297004724
2014-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.09817257959842662
2015-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.10050115515958631
2015-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0887508075779925
2015-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08729278529419134
2015-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.09426434904965873
2016-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.13234969802503901
2016-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.12184597353505415
2016-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.1268962127968219
2016-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.12524162035736658
2017-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.12177941515625275
2017-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.13682085071269867
2017-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.10609234265175779
2017-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.10810912522953939
2018-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.10738721421051199
2018-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08649823046589548
2018-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.09186105462565361
2018-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.09230122865322289
2019-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.09395853342800062
2019-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08684872683670952
2019-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08837504761402487
2019-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08410686751631948
2020-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08165872655324702
2020-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.07144721711798808
2020-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0924458378601654
2020-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.09014606037780196
2021-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08489967587128552
2021-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.07696545641513045
2021-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.0734203971703253
2021-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.07501807515558408
2022-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.07758728737959601
2022-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.07298972053179775
2022-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.07528974387734151
2022-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.07509661772516678
2023-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.07883571077908672
2023-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.07927892782413647
2023-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08350589749755921
2023-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08724415653319742
2024-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08967833390311958
2024-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08015080026911336
2024-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.084210618164813
2024-12-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08551344390410769
2025-03-31,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08643038749024651
2025-06-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08175635744056615
2025-09-30,equity_to_assets,Capital Ratio (Equity / Assets),year_end,ratio,UNIBNK,0.08522267098167033
1999-12-31,net_npl_to_equity,Net NPL / Equity,year_end,ratio,BHD,-0.0067067083185726704
2000-03-31,net_npl_to_equity,Net NPL / Equity,year_end,ratio,BHD,-0.0193
2000-06-30,net_npl_to_equity,Net NPL / Equity,year_end,ratio,BHD,-0.01925697583714745
2000-09-30,net_npl_to_equity,Net NPL / Equity,year_end,ratio,BHD,-0.01925697583714745
2000-12-31,net_npl_to_equity,Net NPL / Equity,year_end,ratio,BHD,-0.01518983971457479
2001-03-31,net_npl_to_equity,Net NPL / Equity,year_end,ratio,BHD,-0.00880007404093847
2001-06-30,net_npl_to_equity,Net NPL / Equity,year_end,ratio,BHD,-0.008301079649623141
2001-09-30,net_npl_to_equity,Net NPL / Equity,year_end,ratio,BHD,-0.009655719687945855
2001-12-31,net_npl_to_equity,Net NPL / Equity,year_end,ratio,BHD,-0.0144
1999-12-31,net_npl_to_equity,Net NPL / Equity,year_end,ratio,BNC,1.6128666201117319
2000-03-31,net_npl_to_equity,Net NPL / Equity,year_end,ratio,BNC,3.6721
2000-06-30,net_npl_to_equity,Net NPL / Equity,year_end,ratio,BNC,1.0804139283442866
2000-09-30,net_npl_to_equity,Net NPL / Equity,year_end,ratio,BNC,0.7034490407008983
2000-12-31,net_npl_to_equity,Net NPL / Equity,year_end,ratio,BNC,0.812759130779007
2001-03-31,net_npl_to_equity,Net NPL / Equity,year_end,ratio,BNC,0.45971276729420285
